customer_id,total_orders
19209,12
19210,8
19216,8
19219,4
19221,8
19222,9
19226,13
19235,11
19236,10
19240,11
19242,10
19247,7
19252,8
19254,7
19264,7
19266,12
19269,8
19271,9
19273,11
19275,14
19276,8
19279,9
19281,11
19282,13
19283,8
19285,14
19287,10
19288,9
19294,15
19300,10
19302,8
19306,18
19307,6
19309,4
19310,6
19315,6
19319,12
19320,12
19323,9
19325,8
19327,7
19330,10
19332,8
19334,17
19335,8
19337,9
19341,11
19351,7
19353,7
19354,12
19355,10
19357,5
19358,14
19363,14
19364,8
19365,8
19367,8
19369,8
19371,15
19372,7
19373,12
19375,11
19376,6
19377,7
19389,5
19394,13
19395,16
19396,2
19398,7
19406,13
19408,17
19420,11
19424,4
19427,9
19429,15
19433,6
19435,11
19450,10
19451,8
19455,8
19456,10
19458,13
19467,8
19470,11
19472,10
19474,9
19479,10
19485,8
19487,9
19489,9
19493,10
19497,18
19500,13
19502,11
19503,10
19506,6
19509,10
19511,9
19515,10
19517,6
19521,10
19522,16
19526,12
19532,16
19533,12
19534,14
19540,8
19543,10
19558,15
19563,12
19570,7
19573,11
19585,13
19586,9
19588,7
19589,8
19590,6
19594,11
19596,7
19605,8
19606,11
19610,11
19611,15
19612,9
19615,8
19617,9
19618,13
19624,11
19627,10
19629,12
19630,10
19631,7
19634,7
19635,11
19643,13
19644,10
19647,7
19648,16
19649,11
19650,16
19663,10
19664,12
19666,15
19667,10
19671,6
19679,11
19680,9
19681,7
19687,12
19698,10
19699,12
19700,16
19702,12
19706,4
19709,7
19712,7
19714,8
19715,9
19718,7
19722,8
19725,9
19726,5
19729,9
19732,10
19735,6
19738,11
19743,10
19744,12
19745,14
19746,9
19752,11
19758,6
19764,10
19768,11
19769,8
19771,6
19777,10
19789,14
19793,9
19794,9
19799,7
19802,8
19803,6
19805,14
19808,12
19814,13
19815,13
19821,14
19825,13
19826,12
19828,14
19833,10
19836,7
19840,15
19841,5
19844,6
19846,10
19847,7
19850,8
19852,8
19854,10
19861,3
19862,9
19863,8
19866,11
19868,9
19869,5
19876,9
19878,13
19879,14
19882,4
19883,11
19886,12
19887,12
19889,10
19893,12
19897,16
19899,7
19902,8
19904,14
19908,18
19909,4
19912,12
19915,10
19916,3
19920,16
19921,11
19924,7
19925,8
19926,8
19927,3
19929,8
19934,5
19937,8
19939,6
19941,12
19942,8
19945,10
19946,8
19949,9
19950,10
19955,10
19956,9
19958,6
19962,7
19968,10
19969,11
19970,12
19974,11
19975,14
19981,13
19986,12
19987,9
19993,9
19999,10
20001,10
20008,8
20011,13
20012,10
20013,12
20014,5
20018,6
20019,16
20021,11
20022,10
20023,11
20024,10
20025,9
20026,11
20030,21
20033,11
20034,7
20038,6
20039,9
20040,11
20042,11
20044,17
20048,11
20063,16
20065,9
20066,14
20076,8
20078,7
20079,9
20080,8
20081,8
20082,11
20083,7
20085,8
20089,4
20091,10
20098,8
20102,10
20104,10
20108,10
20111,8
20112,14
20113,12
20118,14
20121,10
20124,12
20139,8
20140,9
20141,10
20145,10
20146,6
20156,15
20158,10
20164,9
20165,11
20168,10
20170,11
20174,10
20175,5
20178,11
20181,8
20182,13
20183,7
20186,17
20187,12
20189,6
20190,14
20194,15
20195,13
20201,10
20202,9
20208,8
20209,7
20210,10
20213,9
20222,14
20223,6
20240,6
20241,7
20243,13
20245,11
20249,10
20251,8
20256,6
20258,14
20259,11
20260,8
20262,8
20263,12
20267,11
20268,12
20269,16
20270,16
20272,6
20278,18
20280,8
20285,5
20289,9
20296,8
20297,10
20302,11
20304,10
20307,11
20311,15
20313,8
20316,16
20318,12
20320,8
20322,10
20335,7
20338,13
20345,10
20347,6
20354,7
20359,11
20360,9
20362,7
20369,9
20371,8
20372,5
20374,6
20377,4
20379,11
20382,9
20383,9
20388,11
20390,13
20391,5
20392,12
20394,13
20399,5
20402,8
20404,12
20407,5
20408,16
20410,5
20417,5
20420,15
20423,11
20425,5
20426,13
20427,10
20428,15
20429,9
20433,10
20436,13
20439,17
20444,13
20445,10
20446,11
20453,5
20454,15
20462,6
20464,10
20465,7
20466,8
20472,7
20475,12
20476,8
20481,10
20482,8
20485,9
20489,10
20490,4
20493,11
20494,4
20495,11
20501,4
20503,13
20506,10
20513,18
20517,7
20518,10
20521,9
20522,9
20523,4
20526,7
20528,13
20533,8
20543,6
20547,14
20550,11
20551,6
20552,10
20553,6
20554,8
20558,10
20563,15
20564,12
20566,8
20569,9
20572,15
20578,7
20579,8
20584,11
20586,5
20588,6
20591,8
20593,10
20598,9
20603,11
20608,12
20610,12
20611,7
20613,7
20622,9
20623,10
20626,6
20634,12
20637,7
20654,11
20661,6
20663,9
20666,11
20668,8
20682,11
20685,9
20686,4
20687,18
20691,15
20699,11
20704,8
20708,11
20710,13
20711,10
20713,6
20722,13
20728,9
20738,13
20739,5
20741,8
20745,12
20747,10
20749,13
20767,2
20774,13
20775,8
20782,10
20783,4
20789,6
20791,9
20794,9
20797,17
20809,15
20810,12
20811,9
20816,9
20818,16
20822,10
20825,7
20828,9
20829,8
20831,9
20832,15
20833,13
20837,9
20846,14
20847,8
20849,7
20850,10
20854,12
20855,9
20859,10
20864,16
20866,8
20868,8
20873,14
20875,9
20876,9
20878,12
20887,12
20894,9
20897,7
20899,5
20900,7
20906,7
20909,5
20910,8
20913,8
20918,9
20919,13
20922,10
20923,3
20932,11
20937,13
20939,11
20943,8
20946,9
20952,12
20954,12
20967,9
20969,12
20970,10
20971,5
20972,9
20974,6
20976,10
20978,8
20984,12
20992,9
20993,15
21001,6
21007,9
21013,9
21014,5
21015,11
21016,8
21018,11
21020,7
21022,8
21027,10
21032,6
21034,6
21042,8
21044,7
21045,13
21056,9
21058,7
21061,10
21062,15
21068,17
21070,9
21072,8
21080,9
21081,11
21083,4
21089,15
21091,10
21094,6
21095,5
21099,8
21102,8
21106,13
21107,11
21111,13
21119,9
21123,12
21128,7
21130,7
21131,14
21132,10
21138,8
21145,8
21146,9
21149,9
21159,3
21162,10
21163,4
21165,14
21167,10
21169,6
21170,18
21171,11
21173,7
21176,13
21186,14
21188,5
21189,5
21194,7
21198,10
21199,13
21202,8
21207,14
21209,12
21217,11
21220,6
21221,11
21229,10
21231,7
21236,12
21248,12
21251,15
21253,12
21257,11
21262,9
21266,12
21270,16
21271,7
21279,9
21282,7
21283,9
21289,6
21290,8
21293,9
21294,12
21295,12
21298,8
21299,9
21304,9
21308,22
21312,13
21313,15
21319,11
21322,9
21325,7
21330,14
21334,7
21335,13
21336,14
21339,11
21343,14
21345,13
21347,8
21349,13
21351,10
21352,9
21354,11
21355,8
21359,15
21360,11
21367,10
21371,12
21374,11
21375,16
21379,12
21380,14
21385,4
21390,8
21394,4
21396,10
21406,7
21414,13
21416,13
21424,11
21426,11
21435,9
21439,6
21442,14
21443,11
21445,7
21446,9
21447,8
21451,9
21461,5
21462,16
21465,18
21468,10
21474,12
21482,14
21488,13
21491,8
21502,8
21508,12
21509,8
21510,10
21512,16
21514,11
21515,12
21517,8
21518,10
21519,13
21520,9
21521,8
21522,6
21525,12
21526,13
21527,9
21530,13
21531,11
21532,7
21535,11
21537,9
21539,10
21540,13
21542,12
21544,16
21545,9
21549,13
21560,12
21561,8
21564,15
21570,6
21572,7
21573,7
21574,8
21581,15
21583,13
21590,12
21592,10
21593,10
21594,4
21601,5
21607,8
21611,10
21612,9
21613,5
21616,7
21621,6
21628,6
21629,4
21630,9
21636,10
21640,8
21641,10
21643,9
21647,9
21656,13
21663,13
21666,10
21667,10
21668,11
21672,8
21673,7
21674,5
21675,8
21678,17
21679,7
21681,8
21690,12
21693,8
21700,10
21705,14
21706,12
21707,10
21709,12
21710,9
21713,7
21719,6
21721,12
21722,12
21726,7
21732,9
21734,10
21736,9
21737,10
21738,14
21742,8
21745,8
21749,14
21756,10
21759,12
21761,9
21768,13
21770,12
21779,7
21787,16
21794,8
21799,9
21800,11
21801,12
21803,5
21804,8
21805,12
21809,8
21810,11
21816,9
21823,8
21827,9
21833,7
21836,7
21847,9
21853,12
21857,13
21862,11
21863,4
21866,10
21867,9
21868,10
21869,16
21874,12
21875,15
21881,6
21892,10
21893,9
21894,12
21895,9
21896,7
21901,7
21902,12
21905,12
21908,11
21912,5
21913,10
21915,13
21917,13
21918,11
21922,10
21923,2
21926,9
21931,6
21932,10
21938,8
21939,10
21940,11
21949,6
21955,7
21958,12
21968,13
21970,6
21977,10
21979,7
21982,9
21983,13
21984,12
21987,8
21990,3
21993,14
21997,18
22000,9
22001,8
22002,8
22003,9
22008,13
22010,9
22015,7
22017,10
22018,10
22020,12
22022,11
22023,6
22025,15
22031,15
22049,6
22051,11
22054,7
22059,12
22062,16
22063,11
22064,9
22068,10
22069,17
22071,8
22078,11
22087,9
22090,10
22091,6
22092,10
22093,11
22094,11
22095,9
22096,12
22099,10
22105,8
22108,12
22112,16
22114,9
22121,11
22122,7
22123,14
22128,11
22129,12
22132,16
22133,11
22134,9
22137,13
22139,16
22147,12
22149,11
22162,9
22163,14
22165,10
22171,10
22174,4
22175,13
22180,16
22183,14
22184,11
22188,9
22195,17
22200,7
22201,9
22205,9
22208,9
22218,13
22220,11
22223,9
22228,10
22230,12
22231,23
22232,10
22233,8
22242,7
22246,6
22247,10
22248,20
22252,9
22253,8
22255,14
22256,7
22257,14
22259,8
22263,7
22265,8
22267,12
22268,8
22269,8
22270,9
22271,9
22284,12
22285,16
22289,7
22300,9
22301,10
22303,7
22305,7
22306,12
22310,5
22311,13
22312,14
22313,14
22322,18
22324,5
22332,9
22334,8
22336,10
22337,10
22343,11
22348,10
22360,9
22361,6
22362,13
22363,11
22366,8
22367,12
22368,9
22369,13
22370,14
22371,10
22376,9
22380,9
22384,13
22392,7
22395,7
22399,9
22401,13
22404,4
22406,10
22414,11
22415,7
22416,9
22417,15
22422,18
22424,8
22427,16
22429,8
22430,12
22431,12
22432,9
22438,10
22440,6
22441,14
22444,11
22446,11
22449,10
22451,11
22455,9
22456,8
22458,10
22459,9
22460,10
22464,16
22471,10
22472,6
22476,2
22479,11
22480,4
22488,7
22489,7
22500,12
22506,12
22508,11
22509,13
22512,12
22524,9
22527,2
22533,5
22535,11
22538,5
22539,7
22541,10
22542,7
22545,9
22546,6
22547,13
22548,11
22554,15
22555,10
22558,15
22560,10
22563,8
22565,19
22569,15
22570,10
22575,11
22580,8
22583,6
22584,8
22589,11
22593,14
22596,7
22605,6
22610,2
22614,8
22615,13
22616,13
22618,13
22620,9
22623,10
22630,15
22635,3
22638,12
22640,11
22641,11
22647,8
22649,11
22650,15
22654,13
22655,10
22659,7
22660,11
22661,15
22662,7
22669,10
22675,8
22677,8
22683,9
22684,12
22687,14
22688,7
22691,23
22692,11
22695,10
22696,16
22699,10
22700,10
22704,14
22706,8
22710,7
22711,12
22714,10
22718,8
22719,10
22720,10
22726,8
22729,12
22731,14
22733,14
22734,10
22737,6
22744,6
22745,7
22754,11
22755,8
22761,11
22762,9
22769,12
22771,3
22772,13
22773,10
22779,11
22781,15
22788,8
22789,7
22790,10
22794,15
22804,8
22806,9
22807,10
22808,12
22810,10
22811,11
22816,9
22820,11
22824,5
22827,9
22829,13
22834,6
22835,6
22837,4
22843,13
22848,13
22850,8
22858,12
22859,6
22861,9
22864,7
22867,7
22873,6
22876,11
22879,10
22880,8
22885,8
22886,7
22897,14
22900,15
22902,9
22904,10
22906,9
22913,7
22920,14
22921,9
22924,10
22926,12
22927,10
22929,6
22931,13
22933,9
22935,15
22939,13
22942,6
22943,11
22950,10
22952,11
22955,12
22956,15
22959,7
22965,11
22969,6
22981,10
22996,8
22999,9
23001,9
23004,11
23005,13
23006,16
23009,6
23017,13
23023,7
23024,10
23032,8
23033,14
23036,10
23045,7
23057,12
23058,16
23060,10
23066,11
23070,8
23071,7
23073,7
23078,8
23083,12
23084,9
23093,10
23094,16
23099,7
23104,15
23113,11
23118,7
23119,9
23127,13
23133,10
23138,11
23139,11
23144,13
23145,11
23152,8
23154,7
23155,15
23157,13
23161,18
23165,17
23170,10
23173,10
23178,7
23179,7
23180,5
23184,8
23186,15
23193,8
23194,10
23196,6
23204,10
23205,9
23206,12
23215,6
23225,8
23233,7
23237,12
23239,12
23267,9
23269,9
23270,9
23271,9
23273,11
23277,8
23278,3
23283,9
23286,11
23292,13
23297,12
23298,6
23300,10
23301,11
23302,13
23305,6
23306,10
23313,13
23316,11
23319,12
23320,11
23324,12
23327,8
23328,8
23333,11
23337,9
23349,9
23350,11
23351,11
23352,10
23355,12
23357,10
23359,6
23362,5
23365,9
23372,8
23373,8
23375,7
23376,9
23378,8
23380,10
23382,9
23383,15
23384,8
23389,12
23392,9
23393,4
23395,12
23403,8
23404,8
23407,10
23409,7
23417,13
23418,5
23428,7
23430,9
23434,13
23438,15
23439,4
23442,5
23444,12
23448,7
23451,9
23455,12
23456,4
23461,10
23473,8
23474,8
23482,11
23488,6
23491,14
23492,7
23497,8
23500,10
23501,8
23506,11
23517,8
23524,9
23526,9
23527,11
23535,13
23540,5
23541,12
23544,11
23548,10
23549,6
23550,8
23551,9
23553,19
23558,11
23562,6
23563,10
23564,9
23566,9
23570,9
23574,12
23580,15
23583,8
23587,12
23589,5
23591,8
23594,8
23598,9
23602,12
23608,13
23614,9
23620,14
23624,13
23627,10
23631,9
23632,12
23634,14
23639,9
23644,9
23653,11
23654,12
23655,7
23656,8
23660,12
23662,11
23669,12
23672,13
23674,10
23677,17
23679,7
23686,7
23690,14
23692,8
23694,6
23696,9
23701,17
23703,9
23704,16
23706,7
23708,4
23709,11
23710,12
23714,9
23715,3
23716,4
23717,10
23719,12
23720,6
23721,8
23722,11
23724,12
23731,10
23732,9
23744,7
23751,14
23755,15
23762,7
23767,6
23769,13
23771,10
23773,14
23774,8
23775,6
23778,13
23784,10
23786,4
23791,11
23792,10
23795,8
23799,13
23800,11
23802,5
23804,3
23805,7
23806,7
23807,14
23808,5
23814,9
23815,12
23821,18
23825,8
23827,6
23830,9
23831,9
23833,16
23834,17
23840,10
23844,12
23846,6
23852,12
23853,10
23854,11
23859,11
23860,8
23863,9
23874,11
23878,5
23880,17
23881,12
23887,6
23888,10
23893,4
23896,18
23899,5
23906,6
23908,6
23909,15
23914,11
23920,15
23921,9
23922,13
23924,9
23928,12
23937,6
23939,8
23940,12
23944,12
23947,13
23948,9
23949,8
23958,7
23959,10
23960,9
23961,8
23964,10
23967,12
23970,11
23981,10
23984,11
23988,4
23991,8
23992,11
23993,8
23994,8
24000,11
24001,8
24014,5
24015,11
24021,10
24029,8
24030,15
24035,16
24037,6
24038,14
24040,14
24042,9
24043,11
24044,14
24045,9
24046,7
24049,11
24051,14
24052,11
24056,8
24058,9
24062,11
24064,10
24068,11
24070,10
24074,8
24076,5
24077,7
24078,12
24082,8
24084,9
24087,13
24096,8
24097,14
24104,12
24105,12
24106,14
24108,13
24111,8
24112,10
24113,12
24114,8
24120,7
24122,7
24123,17
24127,13
24129,13
24131,12
24147,9
24149,8
24150,10
24156,7
24162,5
24165,9
24170,12
24173,15
24175,5
24182,11
24183,7
24185,17
24194,8
24201,6
24204,12
24205,4
24206,8
24207,13
24212,11
24214,5
24216,11
24217,13
24220,12
24224,13
24228,11
24234,8
24236,10
24241,12
24246,13
24248,9
24252,13
24254,8
24257,8
24258,9
24260,11
24264,7
24265,7
24272,14
24273,9
24278,6
24280,8
24281,8
24284,10
24286,10
24290,12
24296,8
24303,14
24308,5
24315,16
24321,6
24323,8
24324,11
24331,14
24337,8
24340,12
24344,12
24350,13
24352,13
24373,9
24375,6
24376,12
24378,4
24382,7
24385,10
24386,8
24388,12
24393,11
24398,8
24399,12
24403,9
24404,7
24414,5
24418,10
24420,13
24422,11
24427,8
24430,10
24433,13
24435,7
24437,13
24438,9
24439,3
24440,13
24442,8
24446,10
24447,4
24449,11
24452,11
24454,11
24457,8
24458,12
24459,4
24462,4
24467,9
24472,2
24474,11
24476,9
24480,6
24491,12
24493,9
24494,7
24496,8
24497,12
24498,8
24500,8
24502,10
24503,4
24521,11
24524,5
24529,8
24530,8
24536,14
24537,11
24543,13
24544,10
24548,9
24554,10
24556,13
24558,10
24559,9
24561,8
24562,9
24563,10
24564,19
24572,7
24576,10
24577,17
24578,5
24582,15
24583,11
24585,6
24587,7
24588,8
24594,10
24595,6
24597,14
24602,11
24605,11
24607,3
24611,8
24612,12
24613,16
24614,8
24616,10
24620,12
24621,12
24622,10
24624,9
24636,10
24641,17
24649,15
24653,18
24655,8
24657,6
24661,11
24664,9
24667,13
24671,11
24672,5
24676,11
24681,10
24683,9
24687,9
24691,11
24692,6
24697,9
24699,12
24705,9
24708,8
24716,3
24717,14
24721,12
24722,15
24730,11
24747,15
24754,12
24758,18
24759,17
24760,6
24762,10
24766,13
24767,11
24769,9
24771,7
24774,9
24779,6
24782,7
24784,7
24785,7
24795,11
24801,7
24806,9
24812,12
24820,12
24822,10
24827,8
24829,13
24831,14
24833,7
24834,8
24836,11
24838,11
24839,10
24844,10
24845,5
24846,5
24851,4
24853,13
24854,7
24855,11
24856,14
24860,13
24861,7
24862,11
24865,6
24867,10
24871,10
24874,9
24885,9
24889,8
24892,9
24893,10
24900,13
24901,12
24905,13
24907,10
24908,10
24909,4
24910,10
24911,10
24912,6
24918,7
24921,12
24922,9
24923,7
24927,9
24929,9
24934,18
24935,10
24936,10
24937,17
24938,6
24948,12
24951,14
24952,11
24954,13
24955,14
24962,11
24963,19
24965,8
24976,8
24978,8
24980,11
24982,13
24996,2
24997,10
25001,11
25002,14
25004,6
25008,11
25010,4
25014,8
25019,8
25025,11
25037,13
25039,12
25044,7
25047,9
25051,14
25054,10
25059,5
25060,8
25065,9
25066,5
25069,13
25071,5
25072,9
25083,7
25085,9
25086,6
25094,12
25099,9
25100,8
25104,13
25107,11
25110,8
25112,8
25117,11
25118,11
25120,15
25123,10
25126,6
25129,6
25135,8
25141,6
25144,11
25151,9
25153,15
25161,13
25164,11
25168,12
25173,9
25178,11
25183,10
25184,8
25185,12
25190,17
25192,11
25193,10
25194,6
25196,11
25200,12
25202,11
25204,8
25207,12
25208,11
25214,6
25215,12
25216,11
25220,13
25223,12
25224,10
25230,12
25233,6
25237,8
25239,7
25244,13
25248,5
25252,12
25253,9
25256,20
25257,9
25261,10
25266,12
25268,13
25272,11
25280,15
25282,6
25288,6
25295,7
25297,11
25301,9
25302,11
25311,12
25313,13
25314,7
25330,11
25332,5
25335,8
25337,12
25338,10
25340,8
25345,12
25346,10
25351,6
25352,13
25355,11
25359,13
25360,6
25364,6
25365,10
25376,10
25381,9
25382,10
25387,12
25389,11
25390,11
25392,8
25394,10
25397,9
25400,12
25404,3
25408,11
25409,10
25410,17
25411,12
25426,10
25427,11
25433,11
25437,15
25440,11
25441,7
25444,8
25445,11
25447,13
25450,9
25451,13
25452,6
25455,14
25466,9
25474,4
25480,10
25483,10
25486,6
25498,9
25500,11
25501,12
25509,11
25514,3
25518,10
25522,6
25523,6
25532,9
25536,14
25540,15
25541,14
25544,9
25549,9
25552,11
25554,6
25556,13
25558,16
25561,11
25562,8
25570,7
25571,8
25575,13
25577,5
25580,12
25581,10
25582,13
25585,8
25588,9
25589,11
25595,9
25599,16
25602,16
25603,8
25604,9
25610,13
25611,7
25620,9
25621,12
25622,14
25623,5
25628,15
25640,11
25649,11
25652,14
25653,11
25662,11
25663,5
25674,11
25676,14
25680,11
25683,14
25688,17
25691,11
25693,11
25696,5
25697,7
25698,9
25701,12
25703,8
25711,9
25712,10
25713,11
25715,12
25718,7
25722,11
25723,12
25724,7
25729,13
25734,15
25735,10
25740,11
25744,11
25747,8
25750,12
25752,7
25759,9
25761,5
25762,8
25763,19
25764,11
25766,11
25768,5
25769,12
25771,10
25773,9
25779,8
25780,7
25782,15
25788,3
25794,8
25795,18
25796,11
25800,11
25802,12
25803,15
25804,6
25805,10
25808,5
25810,9
25811,15
25813,9
25818,3
25822,8
25824,9
25826,14
25827,10
25831,7
25832,10
25834,11
25836,14
25838,11
25842,9
25844,9
25849,8
25851,13
25855,11
25859,9
25861,10
25864,10
25874,6
25877,8
25878,16
25880,13
25882,13
25883,6
25887,10
25889,2
25892,6
25893,7
25895,8
25898,9
25905,7
25908,7
25914,8
25925,9
25926,12
25928,19
25931,9
25933,10
25934,11
25935,8
25944,15
25951,9
25953,9
25955,11
25956,15
25957,7
25959,9
25961,12
25967,8
25970,9
25972,11
25979,11
25981,8
25982,10
25983,12
25984,13
25985,6
25989,15
25991,9
25998,3
26001,8
26004,9
26017,16
26018,9
26019,4
26025,10
26030,8
26038,8
26039,12
26046,14
26051,9
26052,13
26055,9
26060,11
26061,10
26063,10
26067,10
26071,12
26075,9
26084,6
26085,12
26086,12
26091,8
26092,7
26095,10
26097,10
26098,6
26101,4
26102,12
26107,7
26110,13
26111,10
26112,8
26113,14
26114,7
26117,11
26120,11
26124,8
26125,8
26127,12
26133,4
26138,10
26144,17
26147,6
26151,12
26152,16
26160,7
26161,10
26162,7
26163,14
26165,5
26168,11
26170,9
26183,8
26191,12
26192,13
26194,7
26198,12
26201,7
26204,7
26205,17
26207,12
26215,8
26221,16
26223,10
26225,8
26230,7
26231,12
26236,9
26239,9
26240,9
26242,11
26243,10
26247,11
26256,5
26262,9
26265,13
26267,6
26268,5
26269,11
26270,7
26277,10
26278,11
26279,8
26283,5
26285,11
26286,10
26294,11
26295,8
26299,12
26310,7
26312,5
26313,5
26314,19
26315,15
26319,11
26321,10
26324,13
26326,20
26332,15
26337,8
26339,6
26340,7
26341,8
26343,12
26344,6
26345,13
26346,14
26350,12
26351,9
26353,10
26363,15
26365,8
26366,15
26369,11
26371,14
26380,14
26381,6
26383,10
26389,5
26393,14
26394,6
26399,11
26400,10
26402,10
26403,6
26406,15
26409,16
26414,11
26415,10
26416,7
26420,13
26421,7
26425,9
26426,9
26428,10
26429,11
26430,9
26436,11
26442,9
26444,7
26448,11
26450,11
26453,13
26456,10
26460,9
26467,13
26472,13
26473,15
26475,7
26477,9
26479,9
26481,10
26485,10
26490,9
26492,16
26494,6
26496,14
26502,10
26503,10
26504,8
26505,18
26510,11
26514,7
26515,11
26516,6
26519,8
26521,8
26527,8
26530,10
26533,11
26534,9
26538,6
26540,7
26545,8
26553,12
26555,9
26561,8
26563,11
26572,12
26574,9
26575,12
26577,15
26580,14
26581,16
26585,6
26586,8
26589,4
26591,11
26600,11
26602,10
26606,13
26609,6
26611,10
26628,11
26631,12
26637,9
26642,10
26649,11
26650,12
26654,11
26657,15
26659,9
26667,9
26668,9
26671,9
26672,15
26677,3
26679,14
26687,14
26690,15
26694,10
26697,11
26701,9
26704,6
26705,13
26707,14
26710,4
26713,10
26714,7
26716,7
26719,17
26721,6
26725,11
26742,11
26744,10
26745,11
26746,11
26747,5
26748,6
26753,7
26754,10
26760,13
26761,9
26762,11
26765,8
26778,7
26780,8
26783,14
26784,12
26785,14
26789,9
26790,10
26796,6
26798,6
26806,12
26807,11
26808,11
26810,8
26818,20
26819,9
26824,7
26827,12
26830,10
26832,11
26835,8
26839,13
26842,11
26844,9
26845,12
26850,11
26855,13
26856,10
26858,12
26863,8
26872,7
26875,13
26880,10
26882,12
26884,3
26887,6
26889,10
26892,11
26893,8
26898,12
26901,14
26902,8
26910,9
26917,6
26920,9
26927,14
26933,12
26940,5
26943,9
26948,10
26951,11
26952,9
26961,10
26963,6
26968,10
26973,11
26989,10
26991,10
26993,13
26996,13
26997,4
27000,11
27001,11
27002,8
27003,11
27006,8
27007,11
27008,9
27009,11
27010,5
27013,4
27015,10
27029,12
27030,12
27032,9
27034,4
27037,11
27041,14
27047,13
27052,6
27066,6
27067,8
27074,8
27078,9
27079,14
27080,8
27081,13
27084,8
27085,13
27086,7
27090,12
27098,11
27109,12
27112,4
27116,11
27124,10
27127,11
27132,12
27137,6
27142,11
27143,6
27144,10
27150,7
27151,11
27154,4
27159,13
27160,11
27170,14
27179,9
27182,15
27187,12
27191,13
27200,6
27201,6
27204,10
27205,9
27207,7
27208,12
27213,15
27216,9
27222,14
27223,8
27227,10
27228,7
27231,11
27232,7
27235,8
27237,3
27241,7
27242,9
27243,8
27249,9
27252,13
27256,8
27265,13
27267,8
27268,9
27271,14
27272,18
27273,11
27277,9
27281,11
27282,10
27292,16
27298,13
27300,8
27301,15
27308,10
27311,10
27312,19
27313,7
27316,14
27318,12
27330,10
27341,8
27342,11
27344,14
27347,10
27351,10
27352,12
27357,10
27358,10
27362,7
27364,14
27370,12
27371,11
27375,7
27377,6
27378,11
27379,15
27383,6
27387,5
27388,14
27390,8
27393,9
27399,10
27401,13
27414,7
27417,8
27418,10
27420,7
27428,12
27431,14
27433,5
27442,17
27443,11
27444,5
27451,15
27452,12
27462,17
27463,14
27467,6
27478,12
27479,9
27480,12
27484,14
27485,2
27487,16
27489,15
27490,9
27496,12
27498,12
27499,9
27500,14
27501,17
27502,13
27509,14
27516,10
27517,8
27521,12
27523,8
27525,7
27526,7
27527,13
27531,11
27532,12
27539,8
27542,8
27545,13
27546,12
27547,12
27554,9
27555,11
27557,7
27562,12
27576,6
27577,11
27579,11
27580,4
27582,7
27583,3
27585,11
27594,14
27595,12
27600,12
27608,5
27616,7
27618,6
27621,6
27622,14
27628,11
27631,12
27632,13
27633,8
27638,8
27641,14
27642,6
27644,7
27656,13
27657,6
27659,14
27660,13
27664,10
27665,7
27667,12
27670,8
27674,11
27678,8
27680,12
27684,12
27688,9
27689,8
27690,11
27694,13
27695,9
27701,9
27703,7
27706,11
27713,11
27714,10
27720,11
27721,14
27736,10
27738,12
27742,8
27745,7
27746,9
27748,14
27749,7
27753,15
27755,10
27756,6
27757,9
27760,14
27763,11
27764,10
27767,10
27768,9
27769,16
27770,7
27773,10
27774,14
27775,8
27778,9
27784,7
27785,10
27788,10
27790,15
27793,11
27796,10
27799,10
27800,9
27801,8
27810,5
27811,8
27812,12
27816,8
27817,13
27823,14
27828,10
27829,5
27832,6
27835,6
27837,15
27839,13
27840,8
27842,10
27843,7
27847,9
27850,8
27851,7
27852,11
27854,9
27856,8
27858,6
27859,11
27861,10
27872,14
27883,9
27885,9
27894,13
27895,11
27900,10
27907,9
27916,12
27917,10
27921,9
27922,16
27923,5
27925,11
27930,13
27933,6
27938,15
27947,11
27954,10
27959,6
27961,10
27963,7
27964,10
27966,8
27972,14
27980,8
27981,14
27984,6
27988,17
27990,12
28002,10
28005,10
28009,13
28010,17
28011,8
28017,6
28019,15
28022,8
28026,5
28027,10
28028,8
28031,10
28038,13
28039,12
28054,5
28057,7
28058,13
28059,9
28064,8
28066,10
28067,13
28082,7
28083,11
28094,5
28100,6
28102,7
28106,6
28113,7
28118,8
28128,15
28137,14
28139,8
28140,12
28153,10
28156,10
28159,14
28160,9
28163,16
28164,5
28165,8
28166,11
28168,9
28171,12
28172,9
28179,11
28180,14
28181,13
28183,9
28196,8
28202,6
28203,12
28206,9
28213,10
28215,10
28216,9
28220,11
28221,7
28225,10
28231,13
28232,7
28239,13
28240,13
28242,7
28243,9
28244,16
28245,11
28248,12
28251,16
28256,13
28258,14
28261,12
28263,13
28264,10
28266,7
28268,21
28270,9
28271,10
28276,9
28278,9
28292,12
28298,17
28304,10
28305,11
28309,9
28321,18
28325,5
28326,8
28327,7
28329,4
28331,8
28333,14
28337,8
28339,16
28347,14
28351,13
28355,14
28357,9
28363,11
28364,9
28365,8
28366,12
28367,4
28370,12
28372,10
28376,7
28380,9
28385,12
28386,17
28390,10
28394,7
28395,6
28398,17
28401,7
28403,7
28406,12
28409,11
28411,14
28414,10
28415,11
28420,10
28422,13
28427,6
28429,7
28434,6
28436,7
28441,8
28443,13
28445,5
28447,9
28452,12
28457,7
28458,10
28464,7
28468,9
28471,16
28473,11
28476,11
28478,9
28481,10
28482,11
28487,14
28488,5
28490,9
28496,15
28500,6
28502,11
28504,7
28506,7
28513,5
